,ds,location,Area_Marla,bedrooms,bathrooms,yhat
2749,2022-06-11,"D-12/1, D-12",4.0,4,4,35208748.35862861
2750,2022-06-12,"D-12/1, D-12",4.0,4,4,31259148.629520852
2751,2022-06-13,"D-12/1, D-12",4.0,4,4,27485533.045912646
2752,2022-06-14,"D-12/1, D-12",4.0,4,4,27500316.28364066
2753,2022-06-15,"D-12/1, D-12",4.0,4,4,32931775.610374205
2754,2022-06-16,"D-12/1, D-12",4.0,4,4,29475286.465862855
2755,2022-06-17,"D-12/1, D-12",4.0,4,4,28471929.007578056
2756,2022-06-18,"D-12/1, D-12",4.0,4,4,35312228.907950826
2757,2022-06-19,"D-12/1, D-12",4.0,4,4,31362629.178855132
2758,2022-06-20,"D-12/1, D-12",4.0,4,4,27589013.59522551
2759,2022-06-21,"D-12/1, D-12",4.0,4,4,27603796.832959425
2760,2022-06-22,"D-12/1, D-12",4.0,4,4,33035256.159693003
2761,2022-06-23,"D-12/1, D-12",4.0,4,4,29578767.01516616
2762,2022-06-24,"D-12/1, D-12",4.0,4,4,28575409.55689242
2763,2022-06-25,"D-12/1, D-12",4.0,4,4,35415709.4572483
2764,2022-06-26,"D-12/1, D-12",4.0,4,4,31466109.72816477
2765,2022-06-27,"D-12/1, D-12",4.0,4,4,27692494.14453349
2766,2022-06-28,"D-12/1, D-12",4.0,4,4,27707277.382272236
2767,2022-06-29,"D-12/1, D-12",4.0,4,4,33138736.708996207
2768,2022-06-30,"D-12/1, D-12",4.0,4,4,29682247.564494766
2769,2022-07-01,"D-12/1, D-12",4.0,4,4,28678890.106206782
2770,2022-07-02,"D-12/1, D-12",4.0,4,4,35519190.00656529
2771,2022-07-03,"D-12/1, D-12",4.0,4,4,31569590.27747131
2772,2022-07-04,"D-12/1, D-12",4.0,4,4,27795974.69384636
2773,2022-07-05,"D-12/1, D-12",4.0,4,4,27810757.931596953
2774,2022-07-06,"D-12/1, D-12",4.0,4,4,33242217.25831598
2775,2022-07-07,"D-12/1, D-12",4.0,4,4,29785728.113798067
2776,2022-07-08,"D-12/1, D-12",4.0,4,4,28782370.655521147
2777,2022-07-09,"D-12/1, D-12",4.0,4,4,35622670.55587703
2778,2022-07-10,"D-12/1, D-12",4.0,4,4,31673070.826780945
2779,2022-07-11,"D-12/1, D-12",4.0,4,4,27899455.243168995
2780,2022-07-12,"D-12/1, D-12",4.0,4,4,27914238.480909765
2781,2022-07-13,"D-12/1, D-12",4.0,4,4,33345697.807627466
2782,2022-07-14,"D-12/1, D-12",4.0,4,4,29889208.66311931
2783,2022-07-15,"D-12/1, D-12",4.0,4,4,28885851.20484339
2784,2022-07-16,"D-12/1, D-12",4.0,4,4,35726151.10518497
2785,2022-07-17,"D-12/1, D-12",4.0,4,4,31776551.376090582
2786,2022-07-18,"D-12/1, D-12",4.0,4,4,28002935.792479422
2787,2022-07-19,"D-12/1, D-12",4.0,4,4,28017719.030205335
2788,2022-07-20,"D-12/1, D-12",4.0,4,4,33449178.356938954
2789,2022-07-21,"D-12/1, D-12",4.0,4,4,29992689.212422613
2790,2022-07-22,"D-12/1, D-12",4.0,4,4,28989331.754133563
2791,2022-07-23,"D-12/1, D-12",4.0,4,4,35829631.65449672
2792,2022-07-24,"D-12/1, D-12",4.0,4,4,31880031.92539867
2793,2022-07-25,"D-12/1, D-12",4.0,4,4,28106416.341789838
2794,2022-07-26,"D-12/1, D-12",4.0,4,4,28121199.579518147
2795,2022-07-27,"D-12/1, D-12",4.0,4,4,33552658.906249467
2796,2022-07-28,"D-12/1, D-12",4.0,4,4,30096169.761725917
2797,2022-07-29,"D-12/1, D-12",4.0,4,4,29092812.30345581
2798,2022-07-30,"D-12/1, D-12",4.0,4,4,35933112.2038137
2799,2022-07-31,"D-12/1, D-12",4.0,4,4,31983512.47470676
2800,2022-08-01,"D-12/1, D-12",4.0,4,4,28209896.89110271
2801,2022-08-02,"D-12/1, D-12",4.0,4,4,28224680.12884286
2802,2022-08-03,"D-12/1, D-12",4.0,4,4,33656139.45556924
2803,2022-08-04,"D-12/1, D-12",4.0,4,4,30199650.31104716
2804,2022-08-05,"D-12/1, D-12",4.0,4,4,29196292.852770172
2805,2022-08-06,"D-12/1, D-12",4.0,4,4,36036592.753130674
2806,2022-08-07,"D-12/1, D-12",4.0,4,4,32086993.02404104
2807,2022-08-08,"D-12/1, D-12",4.0,4,4,28313377.44041069
2808,2022-08-09,"D-12/1, D-12",4.0,4,4,28328160.67815567
2809,2022-08-10,"D-12/1, D-12",4.0,4,4,33759620.00487245
2810,2022-08-11,"D-12/1, D-12",4.0,4,4,30303130.860350464
2811,2022-08-12,"D-12/1, D-12",4.0,4,4,29299773.402076114
2812,2022-08-13,"D-12/1, D-12",4.0,4,4,36140073.30244766
2813,2022-08-14,"D-12/1, D-12",4.0,4,4,32190473.573350683
2814,2022-08-15,"D-12/1, D-12",4.0,4,4,28416857.989723556
2815,2022-08-16,"D-12/1, D-12",4.0,4,4,28431641.22747443
2816,2022-08-17,"D-12/1, D-12",4.0,4,4,33863100.554192215
2817,2022-08-18,"D-12/1, D-12",4.0,4,4,30406611.40967907
2818,2022-08-19,"D-12/1, D-12",4.0,4,4,29403253.951382592
2819,2022-08-20,"D-12/1, D-12",4.0,4,4,36243553.851759404
2820,2022-08-21,"D-12/1, D-12",4.0,4,4,32293954.12265722
2821,2022-08-22,"D-12/1, D-12",4.0,4,4,28520338.53904863
2822,2022-08-23,"D-12/1, D-12",4.0,4,4,28535121.776770007
2823,2022-08-24,"D-12/1, D-12",4.0,4,4,33966581.103503704
2824,2022-08-25,"D-12/1, D-12",4.0,4,4,30510091.958991345
2825,2022-08-26,"D-12/1, D-12",4.0,4,4,29506734.50070484
2826,2022-08-27,"D-12/1, D-12",4.0,4,4,36347034.40108162
2827,2022-08-28,"D-12/1, D-12",4.0,4,4,32397434.67196686
2828,2022-08-29,"D-12/1, D-12",4.0,4,4,28623819.088359058
2829,2022-08-30,"D-12/1, D-12",4.0,4,4,28638602.32608877
2830,2022-08-31,"D-12/1, D-12",4.0,4,4,34070061.65282347
2831,2022-09-01,"D-12/1, D-12",4.0,4,4,30613572.508303616
2832,2022-09-02,"D-12/1, D-12",4.0,4,4,29610215.050027087
2833,2022-09-03,"D-12/1, D-12",4.0,4,4,36450514.950379096
2834,2022-09-04,"D-12/1, D-12",4.0,4,4,32500915.221274946
2835,2022-09-05,"D-12/1, D-12",4.0,4,4,28727299.63766948
2836,2022-09-06,"D-12/1, D-12",4.0,4,4,28742082.875401583
2837,2022-09-07,"D-12/1, D-12",4.0,4,4,34173542.20212668
2838,2022-09-08,"D-12/1, D-12",4.0,4,4,30717053.057623252
2839,2022-09-09,"D-12/1, D-12",4.0,4,4,29713695.59933357
2840,2022-09-10,"D-12/1, D-12",4.0,4,4,36553995.499696076
2841,2022-09-11,"D-12/1, D-12",4.0,4,4,32604395.770583034
2842,2022-09-12,"D-12/1, D-12",4.0,4,4,28830780.186979905
2843,2022-09-13,"D-12/1, D-12",4.0,4,4,28845563.424726292
2844,2022-09-14,"D-12/1, D-12",4.0,4,4,34277022.75144548
2845,2022-09-15,"D-12/1, D-12",4.0,4,4,30820533.606935523
2846,2022-09-16,"D-12/1, D-12",4.0,4,4,29817176.148655817
2847,2022-09-17,"D-12/1, D-12",4.0,4,4,36657476.04900782
2848,2022-09-18,"D-12/1, D-12",4.0,4,4,32707876.319917314
2849,2022-09-19,"D-12/1, D-12",4.0,4,4,28934260.736304983
2850,2022-09-20,"D-12/1, D-12",4.0,4,4,28949043.974039104
2851,2022-09-21,"D-12/1, D-12",4.0,4,4,34380503.30075697
2852,2022-09-22,"D-12/1, D-12",4.0,4,4,30924014.1562478
2853,2022-09-23,"D-12/1, D-12",4.0,4,4,29920656.69797018
2854,2022-09-24,"D-12/1, D-12",4.0,4,4,36760956.598330036
2855,2022-09-25,"D-12/1, D-12",4.0,4,4,32811356.869226955
2856,2022-09-26,"D-12/1, D-12",4.0,4,4,29037741.285612963
2857,2022-09-27,"D-12/1, D-12",4.0,4,4,29052524.523351915
2858,2022-09-28,"D-12/1, D-12",4.0,4,4,34483983.85006846
2859,2022-09-29,"D-12/1, D-12",4.0,4,4,31027494.705560073
2860,2022-09-30,"D-12/1, D-12",4.0,4,4,30024137.247268237
2861,2022-10-01,"D-12/1, D-12",4.0,4,4,36864437.14764178
2862,2022-10-02,"D-12/1, D-12",4.0,4,4,32914837.418533497
2863,2022-10-03,"D-12/1, D-12",4.0,4,4,29141221.83492583
2864,2022-10-04,"D-12/1, D-12",4.0,4,4,29156005.072670676
2865,2022-10-05,"D-12/1, D-12",4.0,4,4,34587464.39937897
2866,2022-10-06,"D-12/1, D-12",4.0,4,4,31130975.254863374
2867,2022-10-07,"D-12/1, D-12",4.0,4,4,30127617.7965826
2868,2022-10-08,"D-12/1, D-12",4.0,4,4,36967917.69695352
2869,2022-10-09,"D-12/1, D-12",4.0,4,4,33018317.96784313
2870,2022-10-10,"D-12/1, D-12",4.0,4,4,29244702.384236254
2871,2022-10-11,"D-12/1, D-12",4.0,4,4,29259485.62196625
2872,2022-10-12,"D-12/1, D-12",4.0,4,4,34690944.948698744
2873,2022-10-13,"D-12/1, D-12",4.0,4,4,31234455.804184623
2874,2022-10-14,"D-12/1, D-12",4.0,4,4,30231098.345904846
2875,2022-10-15,"D-12/1, D-12",4.0,4,4,37071398.24626147
2876,2022-10-16,"D-12/1, D-12",4.0,4,4,33121798.51717741
2877,2022-10-17,"D-12/1, D-12",4.0,4,4,29348182.933546677
2878,2022-10-18,"D-12/1, D-12",4.0,4,4,29362966.17128501
2879,2022-10-19,"D-12/1, D-12",4.0,4,4,34794425.49800195
2880,2022-10-20,"D-12/1, D-12",4.0,4,4,31337936.35348792
2881,2022-10-21,"D-12/1, D-12",4.0,4,4,30334578.895219207
2882,2022-10-22,"D-12/1, D-12",4.0,4,4,37174878.79557321
2883,2022-10-23,"D-12/1, D-12",4.0,4,4,33225279.06648705
2884,2022-10-24,"D-12/1, D-12",4.0,4,4,29451663.4828571
2885,2022-10-25,"D-12/1, D-12",4.0,4,4,29466446.720597826
2886,2022-10-26,"D-12/1, D-12",4.0,4,4,34897906.047321714
2887,2022-10-27,"D-12/1, D-12",4.0,4,4,31441416.90281653
2888,2022-10-28,"D-12/1, D-12",4.0,4,4,30438059.44453357
2889,2022-10-29,"D-12/1, D-12",4.0,4,4,37278359.34489019
2890,2022-10-30,"D-12/1, D-12",4.0,4,4,33328759.615793586
2891,2022-10-31,"D-12/1, D-12",4.0,4,4,29555144.032169968
2892,2022-11-01,"D-12/1, D-12",4.0,4,4,29569927.269899353
2893,2022-11-02,"D-12/1, D-12",4.0,4,4,35001386.596641496
2894,2022-11-03,"D-12/1, D-12",4.0,4,4,31544897.452128805
2895,2022-11-04,"D-12/1, D-12",4.0,4,4,30541539.993847936
2896,2022-11-05,"D-12/1, D-12",4.0,4,4,37381839.89420717
2897,2022-11-06,"D-12/1, D-12",4.0,4,4,33432240.165103227
2898,2022-11-07,"D-12/1, D-12",4.0,4,4,29658624.581492603
2899,2022-11-08,"D-12/1, D-12",4.0,4,4,29673407.81921216
2900,2022-11-09,"D-12/1, D-12",4.0,4,4,35104867.14595298
2901,2022-11-10,"D-12/1, D-12",4.0,4,4,31648378.001441076
2902,2022-11-11,"D-12/1, D-12",4.0,4,4,30645020.543170184
2903,2022-11-12,"D-12/1, D-12",4.0,4,4,37485320.443509884
2904,2022-11-13,"D-12/1, D-12",4.0,4,4,33535720.714412868
2905,2022-11-14,"D-12/1, D-12",4.0,4,4,29762105.130803026
2906,2022-11-15,"D-12/1, D-12",4.0,4,4,29776888.36853092
2907,2022-11-16,"D-12/1, D-12",4.0,4,4,35208347.695264466
2908,2022-11-17,"D-12/1, D-12",4.0,4,4,31751858.55074438
2909,2022-11-18,"D-12/1, D-12",4.0,4,4,30748501.092460357
2910,2022-11-19,"D-12/1, D-12",4.0,4,4,37588800.99282163
2911,2022-11-20,"D-12/1, D-12",4.0,4,4,33639201.2637194
2912,2022-11-21,"D-12/1, D-12",4.0,4,4,29865585.68011345
2913,2022-11-22,"D-12/1, D-12",4.0,4,4,29880368.917849682
2914,2022-11-23,"D-12/1, D-12",4.0,4,4,35311828.24457498
2915,2022-11-24,"D-12/1, D-12",4.0,4,4,31855339.100047685
2916,2022-11-25,"D-12/1, D-12",4.0,4,4,30851981.641782604
2917,2022-11-26,"D-12/1, D-12",4.0,4,4,37692281.54213861
2918,2022-11-27,"D-12/1, D-12",4.0,4,4,33742681.81302904
2919,2022-11-28,"D-12/1, D-12",4.0,4,4,29969066.22943853
2920,2022-11-29,"D-12/1, D-12",4.0,4,4,29983849.467168447
2921,2022-11-30,"D-12/1, D-12",4.0,4,4,35415308.79389475
2922,2022-12-01,"D-12/1, D-12",4.0,4,4,31958819.649368927
2923,2022-12-02,"D-12/1, D-12",4.0,4,4,30955462.191096965
2924,2022-12-03,"D-12/1, D-12",4.0,4,4,37795762.091455586
2925,2022-12-04,"D-12/1, D-12",4.0,4,4,33846162.36236332
2926,2022-12-05,"D-12/1, D-12",4.0,4,4,30072546.778746508
2927,2022-12-06,"D-12/1, D-12",4.0,4,4,30087330.016481258
2928,2022-12-07,"D-12/1, D-12",4.0,4,4,35518789.34319796
2929,2022-12-08,"D-12/1, D-12",4.0,4,4,32062300.19867223
2930,2022-12-09,"D-12/1, D-12",4.0,4,4,31058942.740395017
2931,2022-12-10,"D-12/1, D-12",4.0,4,4,37899242.640772566
2932,2022-12-11,"D-12/1, D-12",4.0,4,4,33949642.911671415
2933,2022-12-12,"D-12/1, D-12",4.0,4,4,30176027.328059375
2934,2022-12-13,"D-12/1, D-12",4.0,4,4,30190810.56580002
2935,2022-12-14,"D-12/1, D-12",4.0,4,4,35622269.89251773
2936,2022-12-15,"D-12/1, D-12",4.0,4,4,32165780.748000838
2937,2022-12-16,"D-12/1, D-12",4.0,4,4,31162423.289709385
2938,2022-12-17,"D-12/1, D-12",4.0,4,4,38002723.19008431
2939,2022-12-18,"D-12/1, D-12",4.0,4,4,34053123.4609795
2940,2022-12-19,"D-12/1, D-12",4.0,4,4,30279507.877372243
2941,2022-12-20,"D-12/1, D-12",4.0,4,4,30294291.115095593
2942,2022-12-21,"D-12/1, D-12",4.0,4,4,35725750.44182922
2943,2022-12-22,"D-12/1, D-12",4.0,4,4,32269261.29731311
2944,2022-12-23,"D-12/1, D-12",4.0,4,4,31265903.83903163
2945,2022-12-24,"D-12/1, D-12",4.0,4,4,38106203.739406526
2946,2022-12-25,"D-12/1, D-12",4.0,4,4,34156604.01028914
2947,2022-12-26,"D-12/1, D-12",4.0,4,4,30382988.426680222
2948,2022-12-27,"D-12/1, D-12",4.0,4,4,30397771.664414357
2949,2022-12-28,"D-12/1, D-12",4.0,4,4,35829230.9911407
2950,2022-12-29,"D-12/1, D-12",4.0,4,4,32372741.846625384
2951,2022-12-30,"D-12/1, D-12",4.0,4,4,31369384.388353884
2952,2022-12-31,"D-12/1, D-12",4.0,4,4,38209684.288704
2953,2023-01-01,"D-12/1, D-12",4.0,4,4,34260084.55962342
2954,2023-01-02,"D-12/1, D-12",4.0,4,4,30486468.97599309
2955,2023-01-03,"D-12/1, D-12",4.0,4,4,30501252.213727165
2956,2023-01-04,"D-12/1, D-12",4.0,4,4,35932711.5404522
2957,2023-01-05,"D-12/1, D-12",4.0,4,4,32476222.39594502
2958,2023-01-06,"D-12/1, D-12",4.0,4,4,31472864.93766036
2959,2023-01-07,"D-12/1, D-12",4.0,4,4,38313164.83802098
2960,2023-01-08,"D-12/1, D-12",4.0,4,4,34363565.10893151
2961,2023-01-09,"D-12/1, D-12",4.0,4,4,30589949.525303513
2962,2023-01-10,"D-12/1, D-12",4.0,4,4,30604732.763051882
2963,2023-01-11,"D-12/1, D-12",4.0,4,4,36036192.08977099
2964,2023-01-12,"D-12/1, D-12",4.0,4,4,32579702.94526626
2965,2023-01-13,"D-12/1, D-12",4.0,4,4,31576345.486982606
2966,2023-01-14,"D-12/1, D-12",4.0,4,4,38416645.38733796
2967,2023-01-15,"D-12/1, D-12",4.0,4,4,34467045.658239596
2968,2023-01-16,"D-12/1, D-12",4.0,4,4,30693430.07462859
2969,2023-01-17,"D-12/1, D-12",4.0,4,4,30708213.312364694
2970,2023-01-18,"D-12/1, D-12",4.0,4,4,36139672.639082484
2971,2023-01-19,"D-12/1, D-12",4.0,4,4,32683183.49456957
2972,2023-01-20,"D-12/1, D-12",4.0,4,4,31679826.03629697
2973,2023-01-21,"D-12/1, D-12",4.0,4,4,38520125.93665494
2974,2023-01-22,"D-12/1, D-12",4.0,4,4,34570526.20754923
2975,2023-01-23,"D-12/1, D-12",4.0,4,4,30796910.62393657
2976,2023-01-24,"D-12/1, D-12",4.0,4,4,30811693.861677505
2977,2023-01-25,"D-12/1, D-12",4.0,4,4,36243153.188393965
2978,2023-01-26,"D-12/1, D-12",4.0,4,4,32786664.04388184
2979,2023-01-27,"D-12/1, D-12",4.0,4,4,31783306.58559503
2980,2023-01-28,"D-12/1, D-12",4.0,4,4,38623606.485952415
2981,2023-01-29,"D-12/1, D-12",4.0,4,4,34674006.75685577
2982,2023-01-30,"D-12/1, D-12",4.0,4,4,30900391.17324944
2983,2023-01-31,"D-12/1, D-12",4.0,4,4,30915174.41100222
2984,2023-02-01,"D-12/1, D-12",4.0,4,4,36346633.737704486
2985,2023-02-02,"D-12/1, D-12",4.0,4,4,32890144.593194112
2986,2023-02-03,"D-12/1, D-12",4.0,4,4,31886787.13490939
2987,2023-02-04,"D-12/1, D-12",4.0,4,4,38727087.03526416
2988,2023-02-05,"D-12/1, D-12",4.0,4,4,34777487.30616541
2989,2023-02-06,"D-12/1, D-12",4.0,4,4,31003871.72255986
2990,2023-02-07,"D-12/1, D-12",4.0,4,4,31018654.960291836
2991,2023-02-08,"D-12/1, D-12",4.0,4,4,36450114.28702425
2992,2023-02-09,"D-12/1, D-12",4.0,4,4,32993625.142506387
2993,2023-02-10,"D-12/1, D-12",4.0,4,4,31990267.68423164
2994,2023-02-11,"D-12/1, D-12",4.0,4,4,38830567.584586374
2995,2023-02-12,"D-12/1, D-12",4.0,4,4,34880967.85549969
2996,2023-02-13,"D-12/1, D-12",4.0,4,4,31107352.271870285
2997,2023-02-14,"D-12/1, D-12",4.0,4,4,31122135.5096106
2998,2023-02-15,"D-12/1, D-12",4.0,4,4,36553594.83632746
2999,2023-02-16,"D-12/1, D-12",4.0,4,4,33097105.69180969
3000,2021-05-17,"D-12/1, D-12",5.0,4,4,32999546.34252106
3001,2021-11-17,"D-12/1, D-12",5.0,4,4,32995515.203125283
3002,2022-02-10,"D-12/1, D-12",5.0,4,4,33996338.22015669
3003,2022-02-11,"D-12/1, D-12",5.0,4,4,34999410.86572623
3004,2022-02-12,"D-12/1, D-12",5.0,4,4,27921671.512749173
3005,2022-02-13,"D-12/1, D-12",5.0,4,4,27926134.652143855
3006,2022-02-14,"D-12/1, D-12",5.0,4,4,34217983.26929353
3007,2022-02-15,"D-12/1, D-12",5.0,4,4,27935060.92856997
3008,2022-02-16,"D-12/1, D-12",5.0,4,4,33401660.843270734
3009,2022-02-17,"D-12/1, D-12",5.0,4,4,34027580.192428805
3010,2022-02-18,"D-12/1, D-12",5.0,4,4,35030652.83800148
3011,2022-02-19,"D-12/1, D-12",5.0,4,4,27952913.485018108
3012,2022-02-20,"D-12/1, D-12",5.0,4,4,27957376.62441083
3013,2022-02-21,"D-12/1, D-12",5.0,4,4,34249225.24155281
3014,2022-02-22,"D-12/1, D-12",5.0,4,4,27966302.90083468
3015,2022-02-23,"D-12/1, D-12",5.0,4,4,33432902.81554449
3016,2022-02-24,"D-12/1, D-12",5.0,4,4,34058822.16470092
3017,2022-02-25,"D-12/1, D-12",5.0,4,4,35061894.81026059
3018,2022-02-26,"D-12/1, D-12",5.0,4,4,27984155.457300715
3019,2022-02-27,"D-12/1, D-12",5.0,4,4,27988618.596675932
3020,2022-02-28,"D-12/1, D-12",5.0,4,4,34280467.21383388
3021,2022-03-01,"D-12/1, D-12",5.0,4,4,27997544.873103112
3022,2022-03-02,"D-12/1, D-12",5.0,4,4,33464144.787809864
3023,2022-03-03,"D-12/1, D-12",5.0,4,4,34090064.13696105
3024,2022-03-04,"D-12/1, D-12",5.0,4,4,35093136.7825197
3025,2022-03-05,"D-12/1, D-12",5.0,4,4,28015397.429569654
3026,2022-03-06,"D-12/1, D-12",5.0,4,4,28019860.56895883
3027,2022-03-07,"D-12/1, D-12",5.0,4,4,34311709.18609315
3028,2022-03-08,"D-12/1, D-12",5.0,4,4,28028786.845367823
3029,2022-03-09,"D-12/1, D-12",5.0,4,4,33495386.760066267
3030,2022-03-10,"D-12/1, D-12",5.0,4,4,34121306.10922188
3031,2022-03-11,"D-12/1, D-12",5.0,4,4,35124378.75477881
3032,2022-03-12,"D-12/1, D-12",5.0,4,4,28046639.401820797
3033,2022-03-13,"D-12/1, D-12",5.0,4,4,28051102.541209884
3034,2022-03-14,"D-12/1, D-12",5.0,4,4,34342951.15836155
3035,2022-03-15,"D-12/1, D-12",5.0,4,4,28060028.81763253
3036,2022-03-16,"D-12/1, D-12",5.0,4,4,33526628.732335836
3037,2022-03-17,"D-12/1, D-12",5.0,4,4,34152548.08150528
3038,2022-03-18,"D-12/1, D-12",5.0,4,4,35155620.72705405
3039,2022-03-19,"D-12/1, D-12",5.0,4,4,28077881.37410753
3040,2022-03-20,"D-12/1, D-12",5.0,4,4,28082344.51349279
3041,2022-03-21,"D-12/1, D-12",5.0,4,4,34374193.13063172
3042,2022-03-22,"D-12/1, D-12",5.0,4,4,28091270.789897244
3043,2022-03-23,"D-12/1, D-12",5.0,4,4,33557870.704609595
3044,2022-03-24,"D-12/1, D-12",5.0,4,4,34183790.05376611
3045,2022-03-25,"D-12/1, D-12",5.0,4,4,35186862.69933843
3046,2022-03-26,"D-12/1, D-12",5.0,4,4,28109123.346372347
3047,2022-03-27,"D-12/1, D-12",5.0,4,4,28113586.485759757
3048,2022-03-28,"D-12/1, D-12",5.0,4,4,34405435.1029019
3049,2022-03-29,"D-12/1, D-12",5.0,4,4,28122512.762165673
3050,2022-03-30,"D-12/1, D-12",5.0,4,4,33589112.676857606
3051,2022-03-31,"D-12/1, D-12",5.0,4,4,34215032.02602694
3052,2022-04-01,"D-12/1, D-12",5.0,4,4,35218104.67159754
3053,2022-04-02,"D-12/1, D-12",5.0,4,4,28140365.318641283
3054,2022-04-03,"D-12/1, D-12",5.0,4,4,28144828.458026737
3055,2022-04-04,"D-12/1, D-12",5.0,4,4,34436677.07516117
3056,2022-04-05,"D-12/1, D-12",5.0,4,4,28153754.734436642
3057,2022-04-06,"D-12/1, D-12",5.0,4,4,33620354.649131365
3058,2022-04-07,"D-12/1, D-12",5.0,4,4,34246273.998310335
3059,2022-04-08,"D-12/1, D-12",5.0,4,4,35249346.643856645
3060,2022-04-09,"D-12/1, D-12",5.0,4,4,28171607.290910218
3061,2022-04-10,"D-12/1, D-12",5.0,4,4,28176070.430275917
3062,2022-04-11,"D-12/1, D-12",5.0,4,4,34467919.04742044
3063,2022-04-12,"D-12/1, D-12",5.0,4,4,28184996.706705075
3064,2022-04-13,"D-12/1, D-12",5.0,4,4,33651596.62140093
3065,2022-04-14,"D-12/1, D-12",5.0,4,4,34277515.97057117
3066,2022-04-15,"D-12/1, D-12",5.0,4,4,35280588.61613189
3067,2022-04-16,"D-12/1, D-12",5.0,4,4,28202849.263179157
3068,2022-04-17,"D-12/1, D-12",5.0,4,4,28207312.40255882
3069,2022-04-18,"D-12/1, D-12",5.0,4,4,34499161.01970152
3070,2022-04-19,"D-12/1, D-12",5.0,4,4,28216238.67896979
3071,2022-04-20,"D-12/1, D-12",5.0,4,4,33682838.5936705
3072,2022-04-21,"D-12/1, D-12",5.0,4,4,34308757.9428313
3073,2022-04-22,"D-12/1, D-12",5.0,4,4,35311830.58840013
3074,2022-04-23,"D-12/1, D-12",5.0,4,4,28234091.235430304
3075,2022-04-24,"D-12/1, D-12",5.0,4,4,28238554.37480987
3076,2022-04-25,"D-12/1, D-12",5.0,4,4,34530402.99196079
3077,2022-04-26,"D-12/1, D-12",5.0,4,4,28247480.651244476
3078,2022-04-27,"D-12/1, D-12",5.0,4,4,33714080.56594007
3079,2022-04-28,"D-12/1, D-12",5.0,4,4,34339999.91509213
3080,2022-04-29,"D-12/1, D-12",5.0,4,4,35343072.560675375
3081,2022-04-30,"D-12/1, D-12",5.0,4,4,28265333.20769924
3082,2022-05-01,"D-12/1, D-12",5.0,4,4,28269796.34709277
3083,2022-05-02,"D-12/1, D-12",5.0,4,4,34561644.96422919
3084,2022-05-03,"D-12/1, D-12",5.0,4,4,28278722.623509187
3085,2022-05-04,"D-12/1, D-12",5.0,4,4,33745322.538213834
3086,2022-05-05,"D-12/1, D-12",5.0,4,4,34371241.887375526
3087,2022-05-06,"D-12/1, D-12",5.0,4,4,35374314.53295062
3088,2022-05-07,"D-12/1, D-12",5.0,4,4,28296575.179981846
3089,2022-05-08,"D-12/1, D-12",5.0,4,4,28301038.319359742
3090,2022-05-09,"D-12/1, D-12",5.0,4,4,34592886.936499365
3091,2022-05-10,"D-12/1, D-12",5.0,4,4,28309964.59577762
3092,2022-05-11,"D-12/1, D-12",5.0,4,4,33776564.510479204
3093,2022-05-12,"D-12/1, D-12",5.0,4,4,34402483.85963635
3094,2022-05-13,"D-12/1, D-12",5.0,4,4,35405556.5051936
3095,2022-05-14,"D-12/1, D-12",5.0,4,4,28327817.152250785
3096,2022-05-15,"D-12/1, D-12",5.0,4,4,28332280.291642644
3097,2022-05-16,"D-12/1, D-12",5.0,4,4,34624128.90876953
3098,2022-05-17,"D-12/1, D-12",5.0,4,4,28341206.56804605
3099,2022-05-18,"D-12/1, D-12",5.0,4,4,33807806.482735604
3100,2022-05-19,"D-12/1, D-12",5.0,4,4,34433725.83190847
3101,2022-05-20,"D-12/1, D-12",5.0,4,4,35436798.47746884
3102,2022-05-21,"D-12/1, D-12",5.0,4,4,28359059.124501936
3103,2022-05-22,"D-12/1, D-12",5.0,4,4,28363522.263893697
3104,2022-05-23,"D-12/1, D-12",5.0,4,4,34655370.88102703
3105,2022-05-24,"D-12/1, D-12",5.0,4,4,28372448.540307038
3106,2022-05-25,"D-12/1, D-12",5.0,4,4,33839048.45500517
3107,2022-05-26,"D-12/1, D-12",5.0,4,4,34464967.804168604
3108,2022-05-27,"D-12/1, D-12",5.0,4,4,35468040.449727945
3109,2022-05-28,"D-12/1, D-12",5.0,4,4,28390301.09678866
3110,2022-05-29,"D-12/1, D-12",5.0,4,4,28394764.236158803
3111,2022-05-30,"D-12/1, D-12",5.0,4,4,34686612.853308104
3112,2022-05-31,"D-12/1, D-12",5.0,4,4,28403690.51257547
3113,2022-06-01,"D-12/1, D-12",5.0,4,4,33870290.427278936
3114,2022-06-02,"D-12/1, D-12",5.0,4,4,34496209.77644072
3115,2022-06-03,"D-12/1, D-12",5.0,4,4,35499282.42202845
3116,2022-06-04,"D-12/1, D-12",5.0,4,4,28421543.069039807
3117,2022-06-05,"D-12/1, D-12",5.0,4,4,28426006.20842578
3118,2022-06-06,"D-12/1, D-12",5.0,4,4,34717854.82556738
3119,2022-06-07,"D-12/1, D-12",5.0,4,4,28434932.484840184
3120,2022-06-08,"D-12/1, D-12",5.0,4,4,33901532.399544306
3121,2022-06-09,"D-12/1, D-12",5.0,4,4,34527451.74870155
3122,2022-06-10,"D-12/1, D-12",5.0,4,4,35530524.394271426
3123,2022-06-11,"D-12/1, D-12",5.0,4,4,28452785.041290957
3124,2022-06-12,"D-12/1, D-12",5.0,4,4,28457248.180692755
3125,2022-06-13,"D-12/1, D-12",5.0,4,4,34749096.797837555
